,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,FrontCrashPicture,FrontCrashVideo,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,SideCrashPicture,SideCrashVideo,combinedSideBarrierAndPoleRating-Front,combinedSideBarrierAndPoleRating-Rear,sideBarrierRating-Overall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,dynamicTipResult,SidePoleCrashRating,SidePolePicture,SidePoleVideo,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ModelYear,Make,Model,VehicleDescription,VehicleId,Case Name
41,https://static.nhtsa.gov/images/vehicles/0023_st0640_046.jpg,Not Rated,Not Rated,4,5,,,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2000/crv-s.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,No,No,No,140,2,0,2000,HONDA,CR-V,2000 Honda CR-V 4 DR. 4X4,4043,120051
42,https://static.nhtsa.gov/images/vehicles/12272_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2018/v09762P083.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09762C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2018/v07936P106.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v07936C012.wmv,5,5,5,4,Not Rated,0.185,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2018/v07935P072.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v07935C014.wmv,Standard,Optional,Optional,701,3,0,2018,FORD,ESCAPE,2018 Ford Escape SUV AWD,12116,120051
43,https://static.nhtsa.gov/images/vehicles/12272_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2018/v09762P083.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09762C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2018/v07936P106.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v07936C012.wmv,5,5,5,4,Not Rated,0.191,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2018/v07935P072.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v07935C014.wmv,Standard,Optional,Optional,701,3,0,2018,FORD,ESCAPE,2018 Ford Escape SUV FWD,12115,120051
44,https://static.nhtsa.gov/images/vehicles/7326_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Standard,No,No,441,8,4,2011,HYUNDAI,ELANTRA,2011 Hyundai Elantra 4 DR FWD,302,120052
45,https://static.nhtsa.gov/images/vehicles/2179_st0640_046.jpg,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2004/Matrix_4.jpg,,Not Rated,5,4,https://static.nhtsa.gov/crashTest/images/2004/Matrix_s.jpg,,Not Rated,Not Rated,Not Rated,4,4,0.14,0.151,No Tip,Not Rated,,,No,No,No,138,3,1,2004,TOYOTA,MATRIX,2004 Toyota Matrix 4-DR.,1292,120053
46,https://static.nhtsa.gov/images/vehicles/1527_st0640_046.jpg,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2003/03Expedition.jpg,https://static.nhtsa.gov/crashTest/videos/2003/03Expedition.wmv,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,Optional,No,No,653,6,1,2003,FORD,EXPEDITION,2003 Ford Expedition 4-DR.,4700,120054
47,https://static.nhtsa.gov/images/vehicles/2173_st0640_046.jpg,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2004/Corolla_f.jpg,,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2004/corolla_s.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.127, ,Not Rated,,,No,No,No,500,14,4,2004,TOYOTA,COROLLA,2004 Toyota Corolla 4-DR.,1288,120056
48,https://static.nhtsa.gov/images/vehicles/11178_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2017/v09970P081.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v09970C018.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2017/v09972P104.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v09972C014.wmv,5,5,5,4,Not Rated,0.116,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2017/v09971P072.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v09971C014.wmv,Standard,Optional,Optional,1204,9,2,2017,CHRYSLER,PACIFICA,2017 Chrysler Pacifica VAN FWD,11422,120056
49,https://static.nhtsa.gov/images/vehicles/12801_st0640_046.png,4,4,4,4,https://static.nhtsa.gov/crashTest/images/2018/v09508P080.JPG,https://static.nhtsa.gov/crashTest/videos/2018/v09508C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2018/v09506P105.JPG,https://static.nhtsa.gov/crashTest/videos/2018/v09506C013.wmv,5,5,5,3,Not Rated,0.219,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2018/v09509P080.JPG,https://static.nhtsa.gov/crashTest/videos/2018/v09509C014.wmv,Standard,Optional,Optional,137,1,0,2018,CHEVROLET,COLORADO,2018 Chevrolet Colorado PU/CC RWD,12206,120057
50,https://static.nhtsa.gov/images/vehicles/12801_st0640_046.png,4,4,4,4,https://static.nhtsa.gov/crashTest/images/2018/v09508P080.JPG,https://static.nhtsa.gov/crashTest/videos/2018/v09508C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2018/v09506P105.JPG,https://static.nhtsa.gov/crashTest/videos/2018/v09506C013.wmv,5,5,5,3,Not Rated,0.212,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2018/v09509P080.JPG,https://static.nhtsa.gov/crashTest/videos/2018/v09509C014.wmv,Standard,Optional,Optional,137,1,0,2018,CHEVROLET,COLORADO,2018 Chevrolet Colorado PU/CC 4WD,12205,120057
51,https://static.nhtsa.gov/images/vehicles/12801_st0640_046.png,4,4,5,4,https://static.nhtsa.gov/crashTest/images/2018/v09080P080.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09080C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2018/v09083P105.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09083C013.wmv,5,5,5,3,Not Rated,0.22,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2018/v09082P074.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09082C013.wmv,Standard,Optional,Optional,137,1,0,2018,CHEVROLET,COLORADO,2018 Chevrolet Colorado PU/EC RWD,12204,120057
52,https://static.nhtsa.gov/images/vehicles/12801_st0640_046.png,4,4,5,4,https://static.nhtsa.gov/crashTest/images/2018/v09080P080.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09080C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2018/v09083P105.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09083C013.wmv,5,5,5,3,Not Rated,0.214,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2018/v09082P074.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09082C013.wmv,Standard,Optional,Optional,137,1,0,2018,CHEVROLET,COLORADO,2018 Chevrolet Colorado PU/EC 4WD,12203,120057
53,https://static.nhtsa.gov/images/vehicles/13376_st0640_046.png,4,4,5,4,,,4,4,4,,,4,4,4,4,Not Rated,0.143,0.0,No Tip,5,,,Standard,No,No,33,1,0,2019,FORD,FIESTA,2019 Ford Fiesta 5 HB FWD,13242,120058
54,https://static.nhtsa.gov/images/vehicles/11804_st0640_046.png,4,4,5,4,,,4,4,4,,,4,4,4,4,Not Rated,0.143,0.0,No Tip,5,,,Standard,No,No,33,1,0,2019,FORD,FIESTA,2019 Ford Fiesta 4 DR FWD,13241,120058
55,https://static.nhtsa.gov/images/vehicles/1378_st0640_046.jpg,Not Rated,Not Rated,5,4,https://static.nhtsa.gov/crashTest/images/2004/04Tiburon.jpg,https://static.nhtsa.gov/crashTest/videos/2004/04HyundaiTiburon.wmv,Not Rated,4,Not Rated,https://static.nhtsa.gov/crashTest/images/2004/04Tiburon2_s.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.109, ,Not Rated,,,No,No,No,82,0,0,2004,HYUNDAI,TIBURON,2004 Hyundai Tiburon 2-DR.w/SAB,1162,120061
56,,Not Rated,Not Rated,4,4,,,Not Rated,4,3,https://static.nhtsa.gov/crashTest/images/2000/corola-s.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,No,No,No,156,6,0,2000,TOYOTA,COROLLA,2000 Toyota Corolla 4-DR. w/SAB,4099,120066
57,,Not Rated,Not Rated,4,4,,,Not Rated,3,3,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,No,No,No,156,6,0,2000,TOYOTA,COROLLA,2000 Toyota Corolla 4-DR.,4084,120066
58,https://static.nhtsa.gov/images/vehicles/8360_st0640_046.png,4,4,5,3,https://static.nhtsa.gov/crashTest/images/2013/v07464P079.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v07464C016.wmv,4,3,5,https://static.nhtsa.gov/crashTest/images/2013/v07469P108.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v07469C012.wmv,3,5,4,4,Not Rated,0.118,0.0,No Tip,2,https://static.nhtsa.gov/crashTest/images/2013/v07466P074.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v07466C012.wmv,Standard,No,No,524,5,0,2013,DODGE,AVENGER,2013 Dodge Avenger 4 DR FWD,7219,120068
59,https://static.nhtsa.gov/images/vehicles/2997_st0640_046.png,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2006/06Sonata-f.jpg,https://static.nhtsa.gov/crashTest/videos/2006/06Sonata-f.wmv,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2006/06Sonata-s.jpg,https://static.nhtsa.gov/crashTest/videos/2006/06Sonata-s.wmv,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.103, ,Not Rated,,,Standard,No,No,1042,11,5,2006,HYUNDAI,SONATA,2006 Hyundai Sonata 4-DR w/SAB,1923,120069
60,https://static.nhtsa.gov/images/vehicles/10060_st0640_046.png,5,4,4,5,https://static.nhtsa.gov/crashTest/images/2015/v08545P080.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v08545C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2015/v09001P109.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v09001C012.wmv,5,5,5,4,Not Rated,0.111,0.0,No Tip,4,https://static.nhtsa.gov/crashTest/images/2015/v09004P075.jpg,https://static.nhtsa.gov/crashTest/videos/2015/v09004C012.wmv,Standard,Optional,Optional,251,1,0,2015,TOYOTA,CAMRY,2015 Toyota Camry 4 DR FWD,9121,120069
61,https://static.nhtsa.gov/images/vehicles/4248_st0640_046.png,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2007/07Sebring-f.jpg,https://static.nhtsa.gov/crashTest/videos/2007/07Sebring-f.wmv,Not Rated,5,3,https://static.nhtsa.gov/crashTest/images/2007/07Sebring-s.JPG,https://static.nhtsa.gov/crashTest/videos/2007/07Sebring-s.wmv,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.113, ,Not Rated,,,Optional,No,No,336,7,1,2007,CHRYSLER,SEBRING,2007 Chrysler Sebring 4-DR. w/SAB,2181,120071
62,https://static.nhtsa.gov/images/vehicles/12272_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2018/v09762P083.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09762C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2018/v07936P106.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v07936C012.wmv,5,5,5,4,Not Rated,0.185,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2018/v07935P072.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v07935C014.wmv,Standard,Optional,Optional,701,3,0,2018,FORD,ESCAPE,2018 Ford Escape SUV AWD,12116,120073
63,https://static.nhtsa.gov/images/vehicles/12272_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2018/v09762P083.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v09762C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2018/v07936P106.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v07936C012.wmv,5,5,5,4,Not Rated,0.191,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2018/v07935P072.jpg,https://static.nhtsa.gov/crashTest/videos/2018/v07935C014.wmv,Standard,Optional,Optional,701,3,0,2018,FORD,ESCAPE,2018 Ford Escape SUV FWD,12115,120073
64,https://static.nhtsa.gov/images/vehicles/6100_st0640_046.png,Not Rated,Not Rated,5,4,https://static.nhtsa.gov/crashTest/images/2010/10Insight-f.jpg,https://static.nhtsa.gov/crashTest/videos/2010/10Insight-f.wmv,Not Rated,5,4,https://static.nhtsa.gov/crashTest/images/2010/10Insight-s.jpg,https://static.nhtsa.gov/crashTest/videos/2010/10Insight-s.wmv,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.113, ,Not Rated,,,Optional,No,No,116,10,1,2010,HONDA,INSIGHT,2010 Honda Insight 4-DR. w/SAB,5442,120083
65,https://static.nhtsa.gov/images/vehicles/8413_st0640_046.png,4,4,4,4,,,4,5,Not Rated,,,4,Not Rated,5,4,Not Rated,0.191,0.0,No Tip,4,,,Standard,No,No,112,6,1,2013,TOYOTA,TACOMA,2013 Toyota Tacoma PU/RC 4WD,7180,120086
66,https://static.nhtsa.gov/images/vehicles/8413_st0640_046.png,4,4,4,4,,,4,5,Not Rated,,,4,Not Rated,5,4,Not Rated,0.147,0.0,No Tip,4,,,Standard,No,No,112,6,1,2013,TOYOTA,TACOMA,2013 Toyota Tacoma PU/RC 2WD,7179,120086
67,https://static.nhtsa.gov/images/vehicles/8426_st0640_046.png,4,4,4,4,https://static.nhtsa.gov/crashTest/images/2013/v08049P079.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v08049C001.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2013/v08051P001.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v08051C001.wmv,4,5,5,4,Not Rated,0.191,0.0,No Tip,4,https://static.nhtsa.gov/crashTest/images/2013/v08050P039.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v08050C001.wmv,Standard,No,No,112,6,1,2013,TOYOTA,TACOMA,2013 Toyota Tacoma PU/EC 4WD,7178,120086
68,https://static.nhtsa.gov/images/vehicles/8426_st0640_046.png,4,4,4,4,https://static.nhtsa.gov/crashTest/images/2013/v08049P079.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v08049C001.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2013/v08051P001.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v08051C001.wmv,4,5,5,4,Not Rated,0.147,0.0,No Tip,4,https://static.nhtsa.gov/crashTest/images/2013/v08050P039.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v08050C001.wmv,Standard,No,No,112,6,1,2013,TOYOTA,TACOMA,2013 Toyota Tacoma PU/EC 2WD,7177,120086
69,https://static.nhtsa.gov/images/vehicles/8426_st0640_046.png,4,3,4,3,https://static.nhtsa.gov/crashTest/images/2013/v07502P076.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v07502C019.wmv,5,4,5,https://static.nhtsa.gov/crashTest/images/2013/v07103P098.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v07103C011.wmv,4,5,5,4,Not Rated,0.147,0.0,No Tip,4,https://static.nhtsa.gov/crashTest/images/2013/v07105P066.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v07105C013.wmv,Standard,No,No,112,6,1,2013,TOYOTA,TACOMA,2013 Toyota Tacoma PU/CC 2WD,7176,120086
70,https://static.nhtsa.gov/images/vehicles/8426_st0640_046.png,4,3,4,3,https://static.nhtsa.gov/crashTest/images/2013/v07502P076.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v07502C019.wmv,5,4,5,https://static.nhtsa.gov/crashTest/images/2013/v07103P098.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v07103C011.wmv,4,5,5,4,Not Rated,0.191,0.0,No Tip,4,https://static.nhtsa.gov/crashTest/images/2013/v07105P066.jpg,https://static.nhtsa.gov/crashTest/videos/2013/v07105C013.wmv,Standard,No,No,112,6,1,2013,TOYOTA,TACOMA,2013 Toyota Tacoma PU/CC 4WD,7175,120086
71,https://static.nhtsa.gov/images/vehicles/6221_st0640_046.png,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2010/07CX7-f.JPG,https://static.nhtsa.gov/crashTest/videos/2010/07CX7-f.wmv,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2010/07CX7-s.JPG,https://static.nhtsa.gov/crashTest/videos/2010/07CX7-s.wmv,Not Rated,Not Rated,Not Rated,4,4,0.147,0.147,No Tip,Not Rated,,,Standard,No,No,154,5,0,2010,MAZDA,CX-7,2010 Mazda CX-7 4-DR. w/SAB,5474,120090
72,https://static.nhtsa.gov/images/vehicles/10064_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,5,Not Rated,0.101,0.0,No Tip,Not Rated,,,Standard,Optional,Optional,118,8,2,2015,DODGE,CHARGER,2015 Dodge Charger 4 DR AWD,9356,120091
73,https://static.nhtsa.gov/images/vehicles/10169_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,5,Not Rated,0.101,0.0,No Tip,Not Rated,,,Standard,Optional,Optional,118,8,2,2015,DODGE,CHARGER,2015 Dodge Charger 4 DR RWD,9355,120091
74,https://static.nhtsa.gov/images/vehicles/5127_st0640_046.png,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2008/06Sonata-f.jpg,https://static.nhtsa.gov/crashTest/videos/2008/06Sonata-f.wmv,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2008/06Sonata-s.jpg,https://static.nhtsa.gov/crashTest/videos/2008/06Sonata-s.wmv,Not Rated,Not Rated,Not Rated,Not Rated,4,0.0,0.103, ,Not Rated,,,Standard,No,No,419,5,4,2008,HYUNDAI,SONATA,2008 Hyundai Sonata 4-DR w/SAB,2396,120093
75,https://static.nhtsa.gov/images/vehicles/3335_st0640_046.png,Not Rated,Not Rated,4,5,https://static.nhtsa.gov/crashTest/images/2006/05SantaFe-f.jpg,https://static.nhtsa.gov/crashTest/videos/2006/05SantaFe-f.wmv,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2006/05SantaFe-s.jpg,https://static.nhtsa.gov/crashTest/videos/2006/05SantaFe-s.wmv,Not Rated,Not Rated,Not Rated,3,3,0.203,0.223,Tip,Not Rated,,,No,No,No,104,1,0,2006,HYUNDAI,SANTA FE,2006 Hyundai Santa Fe 4-DR w/SAB,1740,120094
76,https://static.nhtsa.gov/images/vehicles/11654_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2017/v10091P080.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v10091C013.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2017/v10092P104.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v10092C014.wmv,5,5,5,4,Not Rated,0.106,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2017/v10093P072.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v10093C013.wmv,Standard,Optional,No,44,4,0,2017,LINCOLN,CONTINENTAL,2017 Lincoln Continental 4 DR AWD,11649,120096
77,https://static.nhtsa.gov/images/vehicles/11654_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2017/v10091P080.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v10091C013.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2017/v10092P104.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v10092C014.wmv,5,5,5,4,Not Rated,0.106,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2017/v10093P072.jpg,https://static.nhtsa.gov/crashTest/videos/2017/v10093C013.wmv,Standard,Optional,No,44,4,0,2017,LINCOLN,CONTINENTAL,2017 Lincoln Continental 4 DR RWD,11648,120096
78,https://static.nhtsa.gov/images/vehicles/9283_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2014/v08539P079.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08539C017.wmv,5,4,5,https://static.nhtsa.gov/crashTest/images/2014/v08498P105.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08498C013.wmv,5,5,5,4,Not Rated,0.105,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2014/v08497P073.jpg,https://static.nhtsa.gov/crashTest/videos/2014/v08497C012.wmv,Standard,No,No,117,4,0,2014,MAZDA,MAZDA3,2014 Mazda Mazda3 4 DR FWD,8380,120097
79,https://static.nhtsa.gov/images/vehicles/9283_st0640_046.png,5,5,5,4,,,5,4,5,,,5,5,5,4,Not Rated,0.105,0.0,No Tip,5,,,Standard,No,No,117,4,0,2014,MAZDA,MAZDA3,2014 Mazda Mazda3 5 HB FWD,8379,120097
80,https://static.nhtsa.gov/images/vehicles/10587_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,5,4,5,,,4,5,5,4,Not Rated,0.103,0.0,No Tip,5,,,Standard,No,No,0,0,0,2016,KIA,FORTE,2016 Kia Forte 5 HB FWD,10011,120098
81,https://static.nhtsa.gov/images/vehicles/10587_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2016/v08909P087.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08909C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v08907P110.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08907C012.wmv,5,5,5,4,Not Rated,0.103,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v08908P076.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08908C012.wmv,Standard,No,No,103,1,0,2016,KIA,FORTE,2016 Kia Forte 4 DR FWD,10010,120098
82,https://static.nhtsa.gov/images/vehicles/7107_st0640_046.png,4,4,5,4,https://static.nhtsa.gov/crashTest/images/2011/v07038P024.jpg,https://static.nhtsa.gov/crashTest/videos/2011/v07038C013.wmv,5,4,5,https://static.nhtsa.gov/crashTest/images/2011/v07064P069.jpg,https://static.nhtsa.gov/crashTest/videos/2011/v07064C014.wmv,4,5,5,4,Not Rated,0.174,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2011/v07037P016.jpg,https://static.nhtsa.gov/crashTest/videos/2011/v07037C014.wmv,Standard,No,No,758,3,3,2011,CHEVROLET,EQUINOX,2011 Chevrolet Equinox SUV AWD,557,120098
83,https://static.nhtsa.gov/images/vehicles/7107_st0640_046.png,4,4,5,4,https://static.nhtsa.gov/crashTest/images/2011/v07038P024.jpg,https://static.nhtsa.gov/crashTest/videos/2011/v07038C013.wmv,5,4,5,https://static.nhtsa.gov/crashTest/images/2011/v07064P069.jpg,https://static.nhtsa.gov/crashTest/videos/2011/v07064C014.wmv,4,5,5,4,Not Rated,0.191,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2011/v07037P016.jpg,https://static.nhtsa.gov/crashTest/videos/2011/v07037C014.wmv,Standard,No,No,758,3,3,2011,CHEVROLET,EQUINOX,2011 Chevrolet Equinox SUV FWD,234,120098
84,,Not Rated,Not Rated,4,4,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,No,No,No,377,7,1,1995,FORD,RANGER,1995 Ford Ranger,3460,120103
85,https://static.nhtsa.gov/images/vehicles/7655_st0640_046.png,4,4,4,4,https://static.nhtsa.gov/crashTest/images/2012/v07183P012.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07183C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2012/v07181P010.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07181C013.wmv,5,5,5,4,Not Rated,0.174,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2012/v07185P010.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07185C012.wmv,Standard,No,No,181,2,3,2012,TOYOTA,HIGHLANDER,2012 Toyota Highlander SUV AWD,6570,120104
86,https://static.nhtsa.gov/images/vehicles/7655_st0640_046.png,4,4,4,4,https://static.nhtsa.gov/crashTest/images/2012/v07183P012.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07183C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2012/v07181P010.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07181C013.wmv,5,5,5,4,Not Rated,0.198,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2012/v07185P010.jpg,https://static.nhtsa.gov/crashTest/videos/2012/v07185C012.wmv,Standard,No,No,181,2,3,2012,TOYOTA,HIGHLANDER,2012 Toyota Highlander SUV FWD,6282,120104
87,https://static.nhtsa.gov/images/vehicles/0385_st0640_046.jpg,Not Rated,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2001/galant.jpg,,Not Rated,3,4,https://static.nhtsa.gov/crashTest/images/2001/MitsubishiGalS.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,No,No,No,167,9,1,2001,MITSUBISHI,GALANT,2001 Mitsubishi Galant 4-DR.,4265,120105
88,https://static.nhtsa.gov/images/vehicles/0385_st0640_046.jpg,Not Rated,Not Rated,4,4,https://static.nhtsa.gov/crashTest/images/2001/galant.jpg,,Not Rated,5,4,https://static.nhtsa.gov/crashTest/images/2001/galant-s.jpg,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0.0,0.0, ,Not Rated,,,No,No,No,167,9,1,2001,MITSUBISHI,GALANT,2001 Mitsubishi Galant 4-DR. w/SAB,4184,120105
89,https://static.nhtsa.gov/images/vehicles/1174_st0640_046.jpg,Not Rated,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2003/Pilot_f.jpg,,Not Rated,5,5,https://static.nhtsa.gov/crashTest/images/2003/Pilot_s.jpg,,Not Rated,Not Rated,Not Rated,4,Not Rated,0.0,0.0, ,Not Rated,,,No,No,No,738,14,5,2003,HONDA,PILOT,2003 Honda Pilot 4-DR. w/SAB,4972,120106
90,https://static.nhtsa.gov/images/vehicles/10476_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v08385P084.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08385C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2016/v08384P105.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08384C012.wmv,5,5,5,4,Not Rated,0.164,0.0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2016/v08386P073.jpg,https://static.nhtsa.gov/crashTest/videos/2016/v08386C012.wmv,Standard,Optional,Optional,200,5,0,2016,ACURA,MDX,2016 Acura MDX SUV FWD,10027,120108
